num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S008457;08/03/2024;21:05:00;PLAZA. CONDE DE CASAL / CALL. DOCTOR ESQUERDO;7;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;443161,662;4473080,256;N;NULL
2024S008458;08/03/2024;19:46:00;AUTOV. M-30, CALZADA 1 P.K. 11.000;11NL00;2;ARGANZUELA;Colisión múltiple;Nublado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;442739,865;4471680,958;N;NULL
2024S008458;08/03/2024;19:46:00;AUTOV. M-30, CALZADA 1 P.K. 11.000;11NL00;2;ARGANZUELA;Colisión múltiple;Nublado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;442739,865;4471680,958;N;NULL
2024S008458;08/03/2024;19:46:00;AUTOV. M-30, CALZADA 1 P.K. 11.000;11NL00;2;ARGANZUELA;Colisión múltiple;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;442739,865;4471680,958;N;NULL
2024S008458;08/03/2024;19:46:00;AUTOV. M-30, CALZADA 1 P.K. 11.000;11NL00;2;ARGANZUELA;Colisión múltiple;Nublado;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;442739,865;4471680,958;N;NULL
2024S008458;08/03/2024;19:46:00;AUTOV. M-30, CALZADA 1 P.K. 11.000;11NL00;2;ARGANZUELA;Colisión múltiple;Nublado;Turismo;Pasajero;De 60 a 64 años;Hombre;NULL;NULL;442739,865;4471680,958;N;NULL
2024S008459;08/03/2024;19:50:00;AUTOV. M-30, 03XC80;03XC80;15;CIUDAD LINEAL;Alcance;Nublado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;443788,095;4478144,151;N;NULL
2024S008459;08/03/2024;19:50:00;AUTOV. M-30, 03XC80;03XC80;15;CIUDAD LINEAL;Alcance;Nublado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;443788,095;4478144,151;N;NULL
2024S008461;08/03/2024;21:10:00;CALL. CASTILLO DE UCLES / CALL. CASTILLO DE SIMANCAS;22;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446795,85;4475358,665;N;NULL
2024S008461;08/03/2024;21:10:00;CALL. CASTILLO DE UCLES / CALL. CASTILLO DE SIMANCAS;22;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;446795,85;4475358,665;N;NULL
2024S008462;08/03/2024;19:50:00;AUTOV. M-30, 03XC80;03XC80;15;CIUDAD LINEAL;Colisión lateral;Nublado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;443789,122;4478131,217;N;NULL
2024S008462;08/03/2024;19:50:00;AUTOV. M-30, 03XC80;03XC80;15;CIUDAD LINEAL;Colisión lateral;Nublado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;443789,122;4478131,217;N;NULL
2024S008462;08/03/2024;19:50:00;AUTOV. M-30, 03XC80;03XC80;15;CIUDAD LINEAL;Colisión lateral;Nublado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;443789,122;4478131,217;N;NULL
2024S008463;08/03/2024;21:40:00;CALL. ZIPAQUIRA / CALL. ZAPATOCA;2;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446308,588;4480464,52;N;NULL
2024S008463;08/03/2024;21:40:00;CALL. ZIPAQUIRA / CALL. ZAPATOCA;2;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;446308,588;4480464,52;N;NULL
2024S008463;08/03/2024;21:40:00;CALL. ZIPAQUIRA / CALL. ZAPATOCA;2;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;446308,588;4480464,52;N;NULL
2024S008474;08/03/2024;19:15:00;CALL. CARRIL DE LOS CALEROS, 17A;17A;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Lluvia débil;Todo terreno;Conductor;De 40 a 44 años;Mujer;NULL;NULL;432527,969;4479362,419;S;NULL
2024S008474;08/03/2024;19:15:00;CALL. CARRIL DE LOS CALEROS, 17A;17A;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;432527,969;4479362,419;N;NULL
2024S008474;08/03/2024;19:15:00;CALL. CARRIL DE LOS CALEROS, 17A;17A;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;432527,969;4479362,419;N;NULL
2024S008476;08/03/2024;21:34:00;CALL. ALCOCER, 7;7;17;VILLAVERDE;Alcance;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440900,267;4466908,787;N;NULL
2024S008476;08/03/2024;21:34:00;CALL. ALCOCER, 7;7;17;VILLAVERDE;Alcance;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440900,267;4466908,787;N;NULL
2024S008476;08/03/2024;21:34:00;CALL. ALCOCER, 7;7;17;VILLAVERDE;Alcance;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440900,267;4466908,787;S;NULL
2024S008477;08/03/2024;22:10:00;CALL. LOPEZ DE HOYOS / CALL. PRINCIPE DE VERGARA;66;5;CHAMARTÍN;Colisión lateral;Lluvia débil;Motocicleta > 125cc;Conductor;De 18 a 20 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442434,869;4476970,546;N;NULL
2024S008477;08/03/2024;22:10:00;CALL. LOPEZ DE HOYOS / CALL. PRINCIPE DE VERGARA;66;5;CHAMARTÍN;Colisión lateral;Lluvia débil;Motocicleta > 125cc;Pasajero;De 21 a 24 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442434,869;4476970,546;N;NULL
2024S008477;08/03/2024;22:10:00;CALL. LOPEZ DE HOYOS / CALL. PRINCIPE DE VERGARA;66;5;CHAMARTÍN;Colisión lateral;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;442434,869;4476970,546;N;NULL
2024S008478;08/03/2024;20:15:00;CALL. PONFERRADA, 36;36;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Nublado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439665,548;4480762,98;N;NULL
2024S008478;08/03/2024;20:15:00;CALL. PONFERRADA, 36;36;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Nublado;Turismo;Conductor;Más de 74 años;Mujer;NULL;NULL;439665,548;4480762,98;N;NULL
2024S008479;08/03/2024;22:00:00;CALL. PEDRO RICO, 45;45;8;FUENCARRAL-EL PARDO;Caída;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440538,758;4481568,559;N;NULL
2024S008481;08/03/2024;23:00:00;CALL. TRINQUETE / CTRA. ESTACION DE HORTALEZA;1;16;HORTALEZA;Colisión frontal;LLuvia intensa;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;444286,318;4480570,137;N;NULL
2024S008481;08/03/2024;23:00:00;CALL. TRINQUETE / CTRA. ESTACION DE HORTALEZA;1;16;HORTALEZA;Colisión frontal;LLuvia intensa;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;444286,318;4480570,137;N;NULL
2024S008482;08/03/2024;22:25:00;CALL. ERVIGIO, 36;36;11;CARABANCHEL;Caída;LLuvia intensa;Ciclomotor;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437936,994;4471876,641;N;NULL
2024S008483;08/03/2024;23:30:00;CALL. ARROYO DEL OLIVAR, 100;100;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;444237,927;4471253,805;S;NULL
2024S008483;08/03/2024;23:30:00;CALL. ARROYO DEL OLIVAR, 100;100;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;444237,927;4471253,805;N;NULL
2024S008483;08/03/2024;23:30:00;CALL. ARROYO DEL OLIVAR, 100;100;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444237,927;4471253,805;N;NULL
2024S008483;08/03/2024;23:30:00;CALL. ARROYO DEL OLIVAR, 100;100;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Lluvia débil;Turismo;Pasajero;De 45 a 49 años;Hombre;NULL;NULL;444237,927;4471253,805;N;NULL
2024S008484;08/03/2024;23:30:00;PLAZA. ELIPTICA, 1;1;12;USERA;Alcance;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439873,144;4471429,398;N;NULL
2024S008484;08/03/2024;23:30:00;PLAZA. ELIPTICA, 1;1;12;USERA;Alcance;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439873,144;4471429,398;N;NULL
2024S008484;08/03/2024;23:30:00;PLAZA. ELIPTICA, 1;1;12;USERA;Alcance;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439873,144;4471429,398;S;NULL
2024S008485;08/03/2024;23:10:00;CALL. FUENCARRAL / CALL. BARCELO;87;1;CENTRO;Atropello a persona;LLuvia intensa;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;440523,846;4475306,565;N;NULL
2024S008485;08/03/2024;23:10:00;CALL. FUENCARRAL / CALL. BARCELO;87;1;CENTRO;Atropello a persona;LLuvia intensa;NULL;Peatón;De 18 a 20 años;Mujer;NULL;NULL;440523,846;4475306,565;N;NULL
2024S008487;09/03/2024;0:06:00;CALL. PRINCESA, 88;88;9;MONCLOA-ARAVACA;Alcance;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439115,37;4476053,21;N;NULL
2024S008487;09/03/2024;0:06:00;CALL. PRINCESA, 88;88;9;MONCLOA-ARAVACA;Alcance;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439115,37;4476053,21;N;NULL
2024S008487;09/03/2024;0:06:00;CALL. PRINCESA, 88;88;9;MONCLOA-ARAVACA;Alcance;Lluvia débil;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439115,37;4476053,21;N;NULL
2024S008487;09/03/2024;0:06:00;CALL. PRINCESA, 88;88;9;MONCLOA-ARAVACA;Alcance;Lluvia débil;Turismo;Pasajero;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;439115,37;4476053,21;N;NULL
2024S008488;08/03/2024;23:10:00;CALL. LA ACEBEDA, 59;59;17;VILLAVERDE;Colisión fronto-lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439272,372;4464740,579;N;NULL
2024S008488;08/03/2024;23:10:00;CALL. LA ACEBEDA, 59;59;17;VILLAVERDE;Colisión fronto-lateral;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439272,372;4464740,579;N;NULL
2024S008488;08/03/2024;23:10:00;CALL. LA ACEBEDA, 59;59;17;VILLAVERDE;Colisión fronto-lateral;NULL;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;439272,372;4464740,579;N;NULL
2024S008489;09/03/2024;0:40:00;AUTOV. M-30, 09XC80;09XC80;3;RETIRO;Colisión lateral;LLuvia intensa;Furgoneta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;443344,675;4472429,199;N;NULL
2024S008489;09/03/2024;0:40:00;AUTOV. M-30, 09XC80;09XC80;3;RETIRO;Colisión lateral;LLuvia intensa;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;443344,675;4472429,199;N;NULL
2024S008490;08/03/2024;23:59:00;AVDA. DOCTOR GARCIA TAPIA / CALL. JOSE BERGAMIN;136;14;MORATALAZ;Choque contra obstáculo fijo;LLuvia intensa;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;445795,154;4473385,159;N;NULL
2024S008490;08/03/2024;23:59:00;AVDA. DOCTOR GARCIA TAPIA / CALL. JOSE BERGAMIN;136;14;MORATALAZ;Choque contra obstáculo fijo;LLuvia intensa;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445795,154;4473385,159;N;NULL
2024S008491;09/03/2024;0:40:00;CALL. SANTA VIRGILIA, 14;14;16;HORTALEZA;Alcance;Lluvia débil;Furgoneta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;445549,42;4480868,696;S;NULL
2024S008491;09/03/2024;0:40:00;CALL. SANTA VIRGILIA, 14;14;16;HORTALEZA;Alcance;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;445549,42;4480868,696;N;NULL
2024S008492;09/03/2024;0:50:00;CALL. GRAN VIA, 55;55;1;CENTRO;Atropello a persona;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439925,859;4474803,849;S;NULL
2024S008492;09/03/2024;0:50:00;CALL. GRAN VIA, 55;55;1;CENTRO;Atropello a persona;Lluvia débil;Turismo;Peatón;De 21 a 24 años;Mujer;4;Fallecido 24 horas;439925,859;4474803,849;N;NULL
2024S008493;09/03/2024;1:15:00;CALL. ISABEL COLBRAND, 16A;16A;8;FUENCARRAL-EL PARDO;Alcance;LLuvia intensa;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;442672,648;4484674,624;N;NULL
2024S008493;09/03/2024;1:15:00;CALL. ISABEL COLBRAND, 16A;16A;8;FUENCARRAL-EL PARDO;Alcance;LLuvia intensa;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;442672,648;4484674,624;N;NULL
2024S008493;09/03/2024;1:15:00;CALL. ISABEL COLBRAND, 16A;16A;8;FUENCARRAL-EL PARDO;Alcance;LLuvia intensa;Turismo;Pasajero;De 15 a 17 años;Hombre;NULL;NULL;442672,648;4484674,624;N;NULL
2024S008493;09/03/2024;1:15:00;CALL. ISABEL COLBRAND, 16A;16A;8;FUENCARRAL-EL PARDO;Alcance;LLuvia intensa;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;442672,648;4484674,624;N;NULL
2024S008494;09/03/2024;0:15:00;CALL. MARIANISTAS, 7;7;11;CARABANCHEL;Colisión múltiple;LLuvia intensa;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;435598,647;4468953,668;N;NULL
2024S008494;09/03/2024;0:15:00;CALL. MARIANISTAS, 7;7;11;CARABANCHEL;Colisión múltiple;LLuvia intensa;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;435598,647;4468953,668;N;NULL
2024S008494;09/03/2024;0:15:00;CALL. MARIANISTAS, 7;7;11;CARABANCHEL;Colisión múltiple;LLuvia intensa;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435598,647;4468953,668;N;NULL
2024S008494;09/03/2024;0:15:00;CALL. MARIANISTAS, 7;7;11;CARABANCHEL;Colisión múltiple;LLuvia intensa;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435598,647;4468953,668;N;NULL
2024S008494;09/03/2024;0:15:00;CALL. MARIANISTAS, 7;7;11;CARABANCHEL;Colisión múltiple;LLuvia intensa;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435598,647;4468953,668;N;NULL
2024S008494;09/03/2024;0:15:00;CALL. MARIANISTAS, 7;7;11;CARABANCHEL;Colisión múltiple;LLuvia intensa;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435598,647;4468953,668;N;NULL
2024S008494;09/03/2024;0:15:00;CALL. MARIANISTAS, 7;7;11;CARABANCHEL;Colisión múltiple;LLuvia intensa;Turismo;Pasajero;De 10 a 14 años;Mujer;NULL;NULL;435598,647;4468953,668;N;NULL
2024S008495;09/03/2024;0:00:00;AUTOV. A-4, +00500S;+00500S;13;PUENTE DE VALLECAS;Solo salida de la vía;LLuvia intensa;Turismo;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;442276,425;4469216,515;N;NULL
2024S008497;09/03/2024;1:30:00;AVDA. SANTA EUGENIA, 60;60;18;VILLA DE VALLECAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;448326,682;4470032,442;N;NULL
2024S008497;09/03/2024;1:30:00;AVDA. SANTA EUGENIA, 60;60;18;VILLA DE VALLECAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;448326,682;4470032,442;N;NULL
2024S008498;09/03/2024;1:45:00;CALL. CARTAGENA, 120;120;5;CHAMARTÍN;Colisión fronto-lateral;LLuvia intensa;Ciclomotor;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442792,916;4476906,972;N;NULL
2024S008498;09/03/2024;1:45:00;CALL. CARTAGENA, 120;120;5;CHAMARTÍN;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;442792,916;4476906,972;N;NULL
2024S008500;09/03/2024;1:36:00;CALL. SIMCA / CALL. TALBOT;4;12;USERA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;439610,164;4468666,579;N;NULL
2024S008500;09/03/2024;1:36:00;CALL. SIMCA / CALL. TALBOT;4;12;USERA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439610,164;4468666,579;N;NULL
2024S008500;09/03/2024;1:36:00;CALL. SIMCA / CALL. TALBOT;4;12;USERA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439610,164;4468666,579;N;NULL
2024S008505;09/03/2024;1:35:00;CALL. MARCELO USERA / CALL. RODRIGO UHAGON;139;12;USERA;Colisión fronto-lateral;Lluvia débil;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439633,39;4470756,047;N;NULL
2024S008505;09/03/2024;1:35:00;CALL. MARCELO USERA / CALL. RODRIGO UHAGON;139;12;USERA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439633,39;4470756,047;N;NULL
2024S008506;09/03/2024;2:40:00;AVDA. LAS AGUILAS, 143;143;10;LATINA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;433786,128;4470335,723;N;NULL
2024S008506;09/03/2024;2:40:00;AVDA. LAS AGUILAS, 143;143;10;LATINA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;433786,128;4470335,723;N;NULL
2024S008506;09/03/2024;2:40:00;AVDA. LAS AGUILAS, 143;143;10;LATINA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;433786,128;4470335,723;N;NULL
2024S008506;09/03/2024;2:40:00;AVDA. LAS AGUILAS, 143;143;10;LATINA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;433786,128;4470335,723;N;NULL
2024S008506;09/03/2024;2:40:00;AVDA. LAS AGUILAS, 143;143;10;LATINA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;433786,128;4470335,723;N;NULL
2024S008506;09/03/2024;2:40:00;AVDA. LAS AGUILAS, 143;143;10;LATINA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;433786,128;4470335,723;N;NULL
2024S008506;09/03/2024;2:40:00;AVDA. LAS AGUILAS, 143;143;10;LATINA;Colisión fronto-lateral;Lluvia débil;Turismo;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;433786,128;4470335,723;N;NULL
2024S008509;09/03/2024;3:13:00;PASEO. RECOLETOS / CALL. ARMADA ESPAÑOLA;14;4;SALAMANCA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441428,283;4475084,128;S;NULL
2024S008513;09/03/2024;5:05:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. ORENSE;50;7;CHAMBERÍ;Colisión fronto-lateral;Lluvia débil;Furgoneta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441021,995;4477532,929;N;NULL
2024S008513;09/03/2024;5:05:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. ORENSE;50;7;CHAMBERÍ;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441021,995;4477532,929;N;NULL
2024S008514;09/03/2024;4:25:00;CALL. LA PICARA MOLINERA / CALL. EL CASERIO;40;17;VILLAVERDE;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440349,993;4467469,448;S;NULL
2024S008514;09/03/2024;4:25:00;CALL. LA PICARA MOLINERA / CALL. EL CASERIO;40;17;VILLAVERDE;Choque contra obstáculo fijo;NULL;Vehículo articulado;Conductor;Desconocido;Desconocido;NULL;NULL;440349,993;4467469,448;N;NULL
2024S008531;09/03/2024;5:35:00;CALL. ARGANDA, 25;25;2;ARGANZUELA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440006,461;4472536,83;N;NULL
2024S008531;09/03/2024;5:35:00;CALL. ARGANDA, 25;25;2;ARGANZUELA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;440006,461;4472536,83;N;NULL
2024S008533;08/03/2024;14:00:00;CALL. CUART DE POBLET, 29;29;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436628,952;4472234,22;N;NULL
2024S008533;08/03/2024;14:00:00;CALL. CUART DE POBLET, 29;29;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436628,952;4472234,22;N;NULL
2024S008533;08/03/2024;14:00:00;CALL. CUART DE POBLET, 29;29;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436628,952;4472234,22;N;NULL
2024S008533;08/03/2024;14:00:00;CALL. CUART DE POBLET, 29;29;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436628,952;4472234,22;N;NULL
2024S008533;08/03/2024;14:00:00;CALL. CUART DE POBLET, 29;29;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;436628,952;4472234,22;N;NULL
2024S008533;08/03/2024;14:00:00;CALL. CUART DE POBLET, 29;29;10;LATINA;Colisión lateral;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;NULL;NULL;436628,952;4472234,22;N;NULL
2024S008543;09/03/2024;7:15:00;CALL. PUERTO DE NAVACERRADA, 19;19;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;444171,347;4472297,373;S;NULL
2024S008554;09/03/2024;9:06:00;AVDA. CIUDAD DE BARCELONA / AVDA. MENENDEZ PELAYO;130;3;RETIRO;Colisión fronto-lateral;Nublado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;3;Ingreso superior a 24 horas;442217,559;4472861,003;N;NULL
2024S008554;09/03/2024;9:06:00;AVDA. CIUDAD DE BARCELONA / AVDA. MENENDEZ PELAYO;130;3;RETIRO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;442217,559;4472861,003;N;NULL
2024S008554;09/03/2024;9:06:00;AVDA. CIUDAD DE BARCELONA / AVDA. MENENDEZ PELAYO;130;3;RETIRO;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;442217,559;4472861,003;N;NULL
2024S008554;09/03/2024;9:06:00;AVDA. CIUDAD DE BARCELONA / AVDA. MENENDEZ PELAYO;130;3;RETIRO;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;442217,559;4472861,003;N;NULL
2024S008555;09/03/2024;9:20:00;CALL. HERMOSILLA / CALL. ALCANTARA;92;4;SALAMANCA;Choque contra obstáculo fijo;NULL;Furgoneta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442805,07;4475241,435;N;NULL
2024S008555;09/03/2024;9:20:00;CALL. HERMOSILLA / CALL. ALCANTARA;92;4;SALAMANCA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442805,07;4475241,435;N;NULL
2024S008556;09/03/2024;7:40:00;CALL. JOSE MAURELO / CALL. PETIRROJO;35;10;LATINA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;436602,557;4471414,262;N;NULL
2024S008556;09/03/2024;7:40:00;CALL. JOSE MAURELO / CALL. PETIRROJO;35;10;LATINA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;436602,557;4471414,262;S;NULL
2024S008556;09/03/2024;7:40:00;CALL. JOSE MAURELO / CALL. PETIRROJO;35;10;LATINA;Colisión fronto-lateral;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436602,557;4471414,262;N;NULL
2024S008557;09/03/2024;7:15:00;CALL. ALBERTO AGUILERA / CALL. ANDRES MELLADO;64;7;CHAMBERÍ;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439359,095;4475793,384;N;NULL
2024S008559;09/03/2024;9:40:00;CALL. ALBERTO AGUILERA / GTA. GRAN CAPITAN;18;7;CHAMBERÍ;Caída;Nublado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439884,85;4475721,651;N;NULL
2024S008600;09/03/2024;10:55:00;CALL. CANDIDO MATEOS / CALL. CHANTADA;11;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439155,932;4480526,257;N;NULL
